User ID Number,Gender,Seeking,Age,Profile Visits,Kisses,Fans,Country Name,Country Cordinates,User Country,City Cordinates,Last Known City Location,Location,lastOnlineDate,lastOnlineTime,User ID,Age Category
46,F,M,22,7045,316,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Grenzach-Wyhlen,2015-04-24T20:24:47Z,1429907087,54c81d650b6ea1749c8b4bf6,Early Twenties
47,F,M,25,52884,1717,2,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Laichingen,2015-04-06T15:59:11Z,1428335951,54ea86211a0ba0da638b474a,Late Twenties
48,F,M,22,37740,1016,41,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Sursee,2015-04-26T15:02:47Z,1430060567,53afe904170ba0505c8b4688,Early Twenties
49,F,M,20,6730,297,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5346∞ N, 6.6052∞ E",Prilly,Gland,2015-05-03T09:23:44Z,1430645024,537f7e26cb6da1571c8b8024,Early Twenties
50,F,M,20,11120,216,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Laufenburg (Baden),2015-04-03T19:07:41Z,1428088061,54119f6d160ba008118b503f,Early Twenties
51,F,M,24,18395,328,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-26T10:32:36Z,1430044356,551e85620a6ea1268d8b4d54,Early Twenties
52,F,M,24,6756,81,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-26T11:04:45Z,1430046285,54a4506f1b0ba049278b4780,Early Twenties
53,F,M,21,10976,158,26,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2598∞ N, 8.0439∞ E",Attelwil,Attelwil,2015-04-26T11:47:04Z,1430048824,53137ba0160ba04b168b4d32,Early Twenties
54,F,M,21,2567,97,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Z√ºrich (Langstrasse),2015-03-21T19:56:34Z,1426967794,53efddcbcb6da1de998b45fc,Early Twenties
55,F,M,22,1309,89,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.0037∞ N, 8.9511∞ E",Lugano,Luzern,2015-04-08T15:28:46Z,1428506926,551c20e1066ea1d35c8b4708,Early Twenties
56,F,M,26,1448,37,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Stuttgart,2015-04-06T15:56:28Z,1428335788,550f075a1c0ba0642e8b49df,Late Twenties
57,F,M,23,31448,754,31,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Sch√ºpfen,2015-04-25T15:54:14Z,1429977254,53ac3bcd1a0ba0cc6d8b4d11,Early Twenties
58,F,M,20,7979,138,4,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Hohentengen am Hochrhein,2015-04-25T22:03:56Z,1429999436,50f72bce6f37f3d37e000058,Early Twenties
59,F,M,24,12629,548,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,K√∂ln,2015-04-06T14:56:52Z,1428332212,551dcef8190ba0dc0c8b4da1,Early Twenties
60,F,M,19,48980,2358,28,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3271∞ N, 8.8014∞ E",Wetzikon,W√ºrenlingen,2015-04-26T11:04:52Z,1430046292,5525ad66140ba01c5b8b496d,Early Twenties
61,F,M,22,54332,1196,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"48.7656∞ N, 8.2285∞ E",Baden,Remetschwil,2015-04-26T10:58:12Z,1430045892,50e69181150ba0763200000e,Early Twenties
62,F,M,20,33528,3679,32,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-08T15:19:24Z,1428506364,55038f65c96da15c998b4a4c,Early Twenties
63,F,M,22,6495,292,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Berna,2015-04-06T15:10:37Z,1428333037,54aa8e181c0ba069108b48df,Early Twenties
64,F,M,23,11989,272,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"52.4470∞ N, 10.0056∞ E",Burgdorf,Burgdorf,2015-04-26T08:04:51Z,1430035491,552a48dde86da193318b45df,Early Twenties
65,F,M,19,6012,132,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.1989∞ N, 8.8830∞ E",Nuolen,W√§denswil,2015-04-06T14:29:14Z,1428330554,54e84423076ea1dc568b4d83,Early Twenties
66,F,M,20,2844,35,6,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"49.3802∞ N, 10.1867∞ E",Rothenburg,Rothrist,2015-04-19T21:33:57Z,1429479237,5529c16a1c0ba00e0a8b4b08,Early Twenties
67,F,M,20,27174,1306,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Geroldswil,2015-04-26T11:50:23Z,1430049023,54c9c9abc86da1c82f8b4f44,Early Twenties
68,F,M,25,4709,203,10,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Belp,2015-04-24T16:00:56Z,1429891256,54b1ddbf076ea17b518b4816,Late Twenties
69,F,M,21,20642,530,15,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Thun,2015-04-08T13:59:53Z,1428501593,55104155076ea1f38c8b46a3,Early Twenties
70,F,M,23,18216,301,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3904∞ N, 8.0457∞ E",Aarau,Schafisheim,2015-04-26T11:20:43Z,1430047243,51fe675f1b0ba0d228fd8a65,Early Twenties
71,F,M,21,30950,1173,4,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,T√ºbingen,2015-04-06T14:55:00Z,1428332100,53fa0a5be86da14d868b4937,Early Twenties
72,F,M,19,9078,335,11,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Freiburg im Breisgau,2015-04-26T00:27:47Z,1430008067,551562aa086ea1768d8b456b,Early Twenties
73,F,M,20,864,39,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Kaiserslautern,2015-04-06T14:26:46Z,1428330406,54e64c68076ea1965a8b4608,Early Twenties
74,F,none,21,18187,772,51,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.6863∞ N, 7.8632∞ E",Interlaken,Interlaken,2015-04-25T22:40:58Z,1430001658,54a6c390c86da151248b4991,Early Twenties
75,F,M,21,21469,623,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,March,2015-04-06T13:43:36Z,1428327816,54fdc3491b0ba076578b469e,Early Twenties
76,F,M,20,51560,5000,18,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Steinmaur,2015-04-26T11:47:45Z,1430048865,55380277c66da1264a8b47ef,Early Twenties
77,F,M,23,23177,1194,25,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3271∞ N, 8.8014∞ E",Wetzikon,Wettingen,2015-04-08T11:19:53Z,1428491993,51edbbf7150ba035065ca1ea,Early Twenties
78,F,M,23,52,0,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Schw√§bisch Hall,2015-04-06T15:55:21Z,1428335721,552275c6170ba0840f8b498a,Early Twenties
79,F,M,20,4829,348,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Sexau,2015-04-26T16:40:40Z,1430066440,5534dbe00a6ea1e6988b4ba8,Early Twenties
80,F,M,20,31435,1978,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3492∞ N, 8.3398∞ E",Bremgarten,Bremgarten bei Bern,2015-04-26T10:04:18Z,1430042658,553519ceec6da13b8c8b518e,Early Twenties
81,F,M,24,28159,638,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Gebenstorf,2015-04-11T16:42:35Z,1428770555,541dec98160ba05f5f8b45bc,Early Twenties
82,F,both,22,5550,450,12,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,L√∂rrach,2015-04-26T18:52:03Z,1430074323,5531a8841a0ba0b31f8b4a54,Early Twenties
83,F,M,19,1255,52,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Zug,2015-04-05T21:32:21Z,1428269541,5518f196180ba0f16e8b45b4,Early Twenties
84,F,M,23,7493,362,48,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,K√∂ln,2015-04-06T14:54:27Z,1428332067,5516c069180ba08a258b496b,Early Twenties
85,F,none,23,5177,467,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3971∞ N, 8.6180∞ E",Dubendorf,Dubendorf,2015-04-08T14:32:44Z,1428503564,55022190c46da14d7a8b47df,Early Twenties
86,F,M,21,15200,1187,7,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Aspach,2015-04-06T14:54:50Z,1428332090,521c7353c76da1473406bc9b,Early Twenties
87,F,M,26,25845,1898,34,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Sindelfingen,2015-04-06T16:15:58Z,1428336958,541f0a751a0ba0831e8b4b11,Late Twenties
88,F,M,25,8143,317,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,K√∂ln,2015-04-06T15:57:03Z,1428335823,54a584ae1a0ba08d198b466d,Late Twenties
89,F,both,24,10861,593,9,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Remagen,2015-04-27T19:39:30Z,1430163570,551f1dfc066ea126588b49ac,Early Twenties
90,F,M,21,52465,3739,4,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5536∞ N, 8.8988∞ E",Frauenfeld,Schwarzsee,2015-04-26T10:45:05Z,1430045105,553a3ff7086ea1d37d8b50bc,Early Twenties
91,F,M,19,17289,734,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Pfalzgrafenweiler,2015-04-06T14:28:46Z,1428330526,5517f438190ba053658b4568,Early Twenties
92,F,M,21,8334,290,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Neuhausen auf den Fildern,2015-04-06T14:51:55Z,1428331915,55225b891b0ba0914f8b48f9,Early Twenties
93,F,M,24,1076,20,2,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Neuenburg am Rhein,2015-04-07T11:45:28Z,1428407128,54cd35d31b0ba0006e8b4b16,Early Twenties
94,F,both,22,19690,551,13,Austria,"47.5162∞ N, 14.5501∞ E",AT,"47.5008∞ N, 9.7423∞ E",Bregenz,Bregenz,2015-04-27T19:28:28Z,1430162908,553d16bdec6da1fd228b48ff,Early Twenties
95,F,M,22,43387,1854,12,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Frankfurt am Main,2015-04-06T15:03:30Z,1428332610,54de96e5ea6da14b4c8b4676,Early Twenties
96,F,none,20,28293,1027,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Herrischried,2015-05-03T07:54:04Z,1430639644,551465e9c56da1a97f8b4716,Early Twenties
97,F,M,24,43796,2750,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4068∞ N, 8.0112∞ E",Erlinsbach,Emmen,2015-04-26T06:07:35Z,1430028455,54c34090190ba0a5428b4ec5,Early Twenties
98,F,none,23,23679,1084,12,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Lauchringen,2015-04-06T13:42:42Z,1428327762,54b2b201ea6da1fb348b4d25,Early Twenties
99,F,M,19,5101,158,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.0037∞ N, 8.9511∞ E",Lugano,Thun,2015-04-26T18:51:54Z,1430074314,553b56fd066ea1f26b8b467e,Early Twenties
100,F,M,20,31221,1117,6,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Rothrist,2015-04-06T14:55:12Z,1428332112,551d5cc01a0ba0913e8b4d97,Early Twenties
101,F,M,22,9896,413,2,Czech Republic,"49.8175∞ N, 15.4730∞ E",CZ,"43.5713∞ N, 5.9609∞ W",Pasek,Ludwigsburg,2015-04-06T14:23:23Z,1428330203,54853f30e96da1d6478b4638,Early Twenties
102,F,M,20,9850,241,13,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Einsiedeln,2015-04-25T14:58:10Z,1429973890,543db0531b0ba0080c8b4dc1,Early Twenties
103,F,M,21,11895,730,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3130∞ N, 7.9199∞ E",Oftringen,Wangen bei Olten,2015-04-06T14:56:57Z,1428332217,54fab20f150ba067388b4a87,Early Twenties
104,F,M,19,21224,316,0,Jamaica,"18.1096∞ N, 77.2975∞ W",JM,"41.9270∞ N, 73.9974∞ W",Kingston,Aarau,2015-04-26T06:25:36Z,1430029536,54a95f17ca6da19c758b46c5,Early Twenties
105,F,M,19,4335,355,91,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.3159∞ N, 7.9878∞ E",Brig,Brig-Glis,2015-04-06T17:04:43Z,1428339883,53ec36bc160ba0c87b8b51f6,Early Twenties
106,F,M,22,26483,746,3,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,K√∂ln,2015-04-06T14:53:57Z,1428332037,55106cc5e86da1f2378b4899,Early Twenties
107,F,both,19,780,22,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Burg (AG),2015-04-01T18:07:07Z,1427911627,54b02965ca6da1ed8c8b4604,Early Twenties
108,F,M,19,12754,644,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5536∞ N, 8.8988∞ E",Frauenfeld,Fribourg,2015-04-26T17:27:46Z,1430069266,54cbb2e3cb6da1f5618b456f,Early Twenties
109,F,M,26,3441,88,3,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,M√ºhlhausen-Ehingen,2015-04-06T16:05:07Z,1428336307,54513142170ba029308b49ed,Late Twenties
110,F,M,19,18731,644,3,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.0037∞ N, 8.9511∞ E",Lugano,Lengnau,2015-04-26T07:39:14Z,1430033954,551afdf3e86da131588b473d,Early Twenties
111,F,M,21,5450,298,15,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.0037∞ N, 8.9511∞ E",Lugano,Liestal,2015-04-25T14:41:28Z,1429972888,533c0e31c86da1f5338b459d,Early Twenties
112,F,none,19,29903,2146,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-26T09:14:13Z,1430039653,55076dc41b0ba0d9208b478a,Early Twenties
113,F,M,23,50275,3687,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Bergisch Gladbach,2015-04-06T14:52:29Z,1428331949,55205176160ba031038b4bbe,Early Twenties
114,F,M,24,14526,1116,19,Seychelles,"4.6796∞ S, 55.4920∞ E",SC,"47.1826∞ N, 9.4440∞ E",Grabs,Embrach,2015-04-23T07:24:45Z,1429773885,552a346e086ea141568b4637,Early Twenties
115,F,M,24,3769,276,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"48.7258∞ N, 2.1252∞ E",Villiers-le-Bacle,Glis,2015-04-26T11:29:51Z,1430047791,55325cb3066ea13c128b49ce,Early Twenties
116,F,none,22,14082,667,12,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Ilshofen,2015-04-06T14:59:15Z,1428332355,5282a538170ba0a4779acff3,Early Twenties
117,F,M,20,7662,189,148,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Eggingen,2015-04-28T10:09:40Z,1430215780,54882317150ba02d6a8b4968,Early Twenties
118,F,M,19,7571,396,7,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3271∞ N, 8.8014∞ E",Wetzikon,Wikon,2015-04-25T23:05:59Z,1430003159,5134e78c160ba05870000019,Early Twenties
119,F,none,19,7842,142,5,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3271∞ N, 8.8014∞ E",Wetzikon,Schleitheim,2015-04-08T14:23:53Z,1428503033,5522e580086ea12e7c8b45f7,Early Twenties
120,F,M,23,3959,188,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Stuttgart,2015-04-06T16:01:40Z,1428336100,55213c7dcc6da1911b8b4593,Early Twenties
121,F,none,23,1797,40,3,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Lahr/Schwarzwald,2015-04-23T16:43:48Z,1429807428,5415568b1a0ba0b51f8b5181,Early Twenties
122,F,M,23,12671,338,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Karlsruhe,2015-04-06T16:13:49Z,1428336829,52c6da0e1a0ba07f3517f52a,Early Twenties
123,F,M,20,7465,247,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Fl√ºhli,2015-04-08T09:51:56Z,1428486716,53eef170190ba0c5748b457c,Early Twenties
124,F,M,20,23168,520,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-26T18:34:40Z,1430073280,54f70767150ba0150f8b4baa,Early Twenties
125,F,M,25,27375,885,12,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Z√ºrich,2015-04-08T14:31:07Z,1428503467,55187c40076ea1da288b457f,Late Twenties
126,F,M,20,15236,764,65,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.1368∞ N, 7.2468∞ E",Biel,Biel,2015-04-26T01:48:52Z,1430012932,5526f836c76da1273a8b47f8,Early Twenties
127,F,none,19,1167,29,47,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,L√∂rrach,2015-04-20T19:10:05Z,1429557005,54e24d33076ea1d3038b49ac,Early Twenties
128,F,none,19,22226,2338,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-08T06:16:21Z,1428473781,550d6ef6e96da185088b4a8b,Early Twenties
129,F,M,22,17971,657,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Rauenberg,2015-04-06T14:23:27Z,1428330207,54ac1342076ea141328b4f3f,Early Twenties
130,F,M,20,19653,759,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Riedholz,2015-04-25T18:12:31Z,1429985551,51bb6640150ba04077f13406,Early Twenties
131,F,M,19,13194,225,8,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Breitenbach,2015-04-26T07:12:42Z,1430032362,53c45ef2180ba0d9178b584d,Early Twenties
132,F,M,22,47475,2137,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Urdorf,2015-04-26T13:03:06Z,1430053386,553cc2661a0ba0f12a8b47c8,Early Twenties
133,F,M,21,24369,1559,12,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"48.7258∞ N, 2.1252∞ E",Villiers-le-Bacle,Villmergen,2015-04-26T11:13:44Z,1430046824,54ebb4fc0b6ea19f688b4bef,Early Twenties
134,F,M,22,1359,42,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3483∞ N, 8.7179∞ E",Uster,Unterseen,2015-04-08T09:02:04Z,1428483724,54ebc6d4076ea169538b48b0,Early Twenties
135,F,M,24,7014,216,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Niederlenz,2015-04-07T13:08:00Z,1428412080,533ace4a160ba0030a8b539b,Early Twenties
136,F,M,23,20823,864,64,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-25T15:15:01Z,1429974901,55297d12ea6da15a088b45cb,Early Twenties
137,F,M,19,12344,234,26,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,D√§ttlikon,2015-04-26T11:22:48Z,1430047368,550c4a37c96da1ae908b4c32,Early Twenties
138,F,M,21,3808,120,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Sarmenstorf,2015-04-05T08:32:49Z,1428222769,53fb9f92e96da1de2f8b45e2,Early Twenties
139,F,M,19,1934,57,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-26T00:25:45Z,1430007945,55130938c96da1308a8b47e0,Early Twenties
140,F,M,19,3217,180,3,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9756∞ N, 7.4971∞ E",Bolligen,Beatenberg,2015-04-25T21:42:23Z,1429998143,5201fbc71a0ba0b940f0b031,Early Twenties
141,F,M,24,14267,670,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3537∞ N, 8.4371∞ E",Birmensdorf,Z√ºrich,2015-04-26T10:19:55Z,1430043595,5536cda81b0ba089618b4c6d,Early Twenties
142,F,M,22,22443,475,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Frankfurt am Main,2015-04-06T14:53:44Z,1428332024,550ea0b5150ba0860f8b47a1,Early Twenties
143,F,M,19,11909,242,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"49.3802∞ N, 10.1867∞ E",Rothenburg,Rheinfelden,2015-04-06T15:37:37Z,1428334657,551fb4a1066ea10a8c8b4674,Early Twenties
144,F,M,19,6819,164,11,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-08T11:49:59Z,1428493799,51c7050dc76da14a0ed8507d,Early Twenties
145,F,M,19,5270,64,17,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Schattdorf,2015-04-26T09:17:31Z,1430039851,55203a3dc96da1cb788b4b2d,Early Twenties
146,F,M,25,44,3,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Buchs (AG),2015-04-06T16:04:45Z,1428336285,5521975fc76da179208b4866,Late Twenties
147,F,M,24,24877,1414,119,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Lahr,2015-04-05T21:05:24Z,1428267924,54fa41371c0ba075088b48e9,Early Twenties
148,F,F,22,690,6,3,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Hennef (Sieg),2015-04-27T19:16:45Z,1430162205,55336b55c56da1f71a8b476d,Early Twenties
149,F,M,21,1058,62,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,W√ºnnewil,2015-04-07T08:03:12Z,1428393792,5516f209c56da161778b45b1,Early Twenties
150,F,M,21,44883,3556,14,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Uster,2015-04-26T18:39:49Z,1430073589,544293c7170ba0ae088b4745,Early Twenties
151,F,both,21,17092,461,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,B√ºlach,2015-04-26T09:05:54Z,1430039154,551d4138e96da13b188b4a9d,Early Twenties
152,F,M,20,49039,4269,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Sins,2015-04-08T14:40:32Z,1428504032,51989e28c66da1845d000399,Early Twenties
153,F,M,24,21710,801,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Koblenz,2015-04-06T14:57:05Z,1428332225,55218272e86da1be608b4be8,Early Twenties
154,F,M,22,19421,323,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-26T14:38:10Z,1430059090,5509ddf7cd6da114118b4592,Early Twenties
155,F,M,23,164425,5000,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,K√∂ln,2015-04-19T11:42:53Z,1429443773,55229ec5ea6da1d7038b46a3,Early Twenties
156,F,M,21,21706,478,18,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Rickenbach,2015-04-06T08:51:30Z,1428310290,53189ad7160ba0c97e8b4bef,Early Twenties
157,F,M,19,2237,28,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.0037∞ N, 8.9511∞ E",Lugano,L√ºtzelfl√ºh,2015-04-06T09:08:44Z,1428311324,54a6fe77160ba0a9678b462d,Early Twenties
158,F,M,23,12405,238,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4644∞ N, 7.8107∞ E",Sissach,Luzern,2015-04-26T10:56:23Z,1430045783,539a04a2cb6da14f778b4708,Early Twenties
159,F,M,19,5783,178,4,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,T√ºbingen,2015-04-06T14:25:06Z,1428330306,55226359076ea133798b48bb,Early Twenties
160,F,M,20,9312,405,17,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Remagen,2015-04-06T14:31:52Z,1428330712,55088472180ba02d608b4886,Early Twenties
